round,rank,shpNm,sido,sigungu,addr,autoManual,lat,lot,ltShpId
1051,1,월드 복권방,서울,강서구,서울 강서구  곰달래로53길 41 1층 102호(화곡동 재룡빌딩),자동,37.533515,126.85879,11140448
1051,1,럭키마켓,서울,강동구,서울 강동구  명일로 159 1층,자동,37.533145,127.144219,11101646
1051,1,지에스25 신매태왕점로또,대구,수성구,대구 수성구  욱수천로 70 편의점_GS25,자동,35.834526,128.71159,12710079
1051,1,로또명당(북부점),대구,서구,대구 서구  서대구로 318-1,자동,35.886004,128.55789,12700068
1051,1,수 로또 대박점,인천,서구,인천 서구  석남로 78 1층,자동,37.500785,126.67019,12840303
1051,1,노다지복권방,인천,미추홀구,인천 미추홀구  한나루로 400 학익시장 외7필지125호,자동,37.443245,126.66467,12800071
1051,1,안전열쇠,인천,계양구,인천 계양구  경명대로 1124 명인프라자102호,자동,37.542863,126.73186,12800219
1051,1,진 복권방,경기,포천시,경기 포천시  송우로 55-5 101호 성조빌딩,자동,37.828922,127.14272,14141623
1051,1,세븐일레븐 홍익점,경기,안성시,경기 안성시  종합운동장로 161,자동,37.012952,127.32577,14140220
1051,1,대선세무경영사무소,경기,안산시 상록구,경기 안산시 상록구  석호로 170 1층,자동,37.295924,126.85253,14110441
1051,1,불티나,강원,춘천시,강원 춘천시  후석로462번길 94-1 1층,자동,37.890952,127.75197,14200037
1051,1,복앤돈복권방,충북,충주시,충북 충주시  충원대로 1528 103호,수동,37.010302,127.91592,14340197
1051,1,로또당진합덕원룸점,충남,당진시,충남 당진시  미락5길 27-3 1층 101호,자동,36.807684,126.76821,14430044
1051,1,로또복권맥,전남,여수시,전남 여수시  여문1로 52,자동,34.753353,127.704488,14610017
1051,1,진양상회,경북,영주시,경북 영주시  선비로 68,자동,36.811228,128.62408,14700010
1051,1,합천우리복권방,경남,합천군,경남 합천군  핫들2로 8 1층,자동,35.568408,128.16541,14810197
1051,1,씨유 남해 현대점,경남,남해군,경남 남해군  화전로 60,자동,34.836647,127.89453,14840303
1052,1,로또방,서울,영등포구,서울 영등포구  영중로 12 에쉐르아이 시네마 쇼핑몰,자동,37.517634,126.9065,11110123
1052,1,CU(수유대로점),서울,강북구,서울 강북구  노해로 121 두울빌딩,수동,37.646048,127.024397,21100264
1052,1,하프타임 과정로,부산,수영구,부산 수영구  과정로 42,자동,35.175155,129.10773,12600276
1052,1,제일복권,부산,서구,부산 서구  충무대로255번길 9 충무쇼핑1층,자동,35.093025,129.02326,12600360
1052,1,장미유통,인천,계양구,인천 계양구  아나지로 394,수동,37.525409,126.73491,12800087
1052,1,현대슈퍼,광주,서구,광주 서구  상무대로 871,반자동,35.150524,126.857314,12900090
1052,1,프렌드24시,광주,광산구,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,수동,35.220026,126.8423,12990031
1052,1,프렌드24시,광주,광산구,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,수동,35.220026,126.8423,12990031
1052,1,프렌드24시,광주,광산구,광주 광산구  첨단중앙로 164 빌리오네2  제1층 106호,수동,35.220026,126.8423,12990031
1052,1,복권방,대전,동구,대전 동구  대전로 799,자동,36.330687,127.43249,13000046
1052,1,로또복권 하대점,경남,진주시,경남 진주시  도동로 188,자동,35.187031,128.12244,14800025
1053,1,에스비 상사,서울,중구,서울 중구  퇴계로86길 29 1층,자동,37.564249,127.01981,11140718
1053,1,복권방,서울,마포구,서울 마포구  백범로 127,자동,37.546572,126.94544,11100198
1053,1,태전강북로또복권판매점,대구,북구,대구 북구  칠곡중앙대로 273 1층,자동,35.919993,128.546296,12740127
1053,1,스카이25,대전,서구,대전 서구  둔산중로 40 리치빌빌딩117호,자동,36.350313,127.38725,13000112
1053,1,씨유 진건용정공단점,경기,남양주시,경기 남양주시  독정로성지2길 13,자동,37.682002,127.188645,14120022
1053,1,차부상회,경기,김포시,경기 김포시  통진읍 조강로 50,자동,37.690348,126.60033,14100357
1053,1,성심상회,경북,포항시 북구,경북 포항시 북구  불종로 78,자동,36.038145,129.368,14700072
1054,1,잠실매점,서울,송파구,서울 송파구  올림픽로 269 잠실역 8번출구 앞 가판,자동,37.514446,127.100711,11101248
1054,1,뉴빅마트,부산,기장군,부산 기장군  정관중앙로 48 106호,자동,35.321095,129.17927,12600128
1054,1,노다지복권방,인천,부평구,인천 부평구  이규보로 137-1 1층,자동,37.483982,126.7073,12840159
1054,1,영화유통(1등복권방),울산,남구,울산 남구  신정로 19 삼성아파트 상가 204-101,자동,35.534272,129.32176,13190001
1054,1,한방복권방,경기,화성시,경기 화성시  효행로763번길 23,수동,37.205192,127.01398,14190239
1054,1,행운복권방,충북,청주시 상당구,충북 청주시 상당구  상당로 186,자동,36.64496,127.489702,14300041
1054,1,하당복권방,전남,목포시,전남 목포시  옥암로 46,자동,34.803846,126.42932,14690015
1054,1,피터팬,경남,창원시 진해구,경남 창원시 진해구  웅동로 76 1호 복권판매점,자동,35.124358,128.7846,14810136
1054,1,다음정보텔레콤,경남,진주시,경남 진주시  평거로9번길  18 1층 2호,수동,35.175811,128.06198,14800168
1055,1,로또복권,서울,관악구,서울 관악구  장군봉1길 29,수동,37.482127,126.94201,11110042
1055,1,노다지복권방,부산,북구,부산 북구  덕천로 287,수동,35.20986,129.03535,12600007
1055,1,수퍼복권대박,인천,연수구,인천 연수구  용담로 60 1층,자동,37.418665,126.67359,12840194
1055,1,신나는복권방,경기,파주시,경기 파주시  문향로 51-1,자동,37.85652,126.78517,14140510
1055,1,해피마트,경기,의왕시,경기 의왕시  부곡중앙로 3-2 의왕역로터리앞,자동,37.321184,126.94929,14100189
1055,1,북문복권방,경기,수원시 장안구,경기 수원시 장안구  정조로 927-1,수동,37.290297,127.01282,14190023
1055,1,썬마트,충북,청주시 흥덕구,충북 청주시 흥덕구  진재로23번길 25,수동,36.632588,127.42812,14390030
1055,1,소라복권방,전북,익산시,전북 익산시  인북로 327-4,자동,35.957551,126.96061,14590024
1055,1,여기있었네복권방,전북,김제시,전북 김제시  남북로 171,수동,35.799391,126.88457,14500044
1055,1,포항오거리CU복권,경북,포항시 북구,경북 포항시 북구  죽도로 33 CU포항오거리점내,자동,36.033836,129.36467,14740237
1055,1,NG24,경북,칠곡군,경북 칠곡군  북중리3길 59,수동,36.079802,128.41185,14700094
1056,1,경복식품,서울,동대문구,서울 동대문구  무학로 189,자동,37.581264,127.029537,11100542
1056,1,금강식품,서울,강서구,서울 강서구  강서로 207 영신빌딩,자동,37.544374,126.83739,11100516
1056,1,NICE,서울,강동구,서울 강동구  성내로6길 40 1층,자동,37.528218,127.12199,11190026
1056,1,일확천금복권방,서울,강남구,서울 강남구  강남대로122길 10 영흥빌딩 101-2호,자동,37.50781,127.024025,11140129
1056,1,북부슈퍼,경기,의정부시,경기 의정부시  가능로125번길 22,반자동,37.74798,127.04481,14100389
1056,1,버스표가판점,경기,안양시 동안구,경기 안양시 동안구  흥안대로  498-2,자동,37.398304,126.97756,14100607
1056,1,호돌이복권방,경기,김포시,경기 김포시  황금로109번길 80 101호,자동,37.614961,126.622768,14140648
1056,1,1등 터,경기,김포시,경기 김포시  양곡2로30번길 7-7 3호,자동,37.654414,126.6275,14140351
1056,1,럭키로또카페,경기,광주시,경기 광주시  회안대로 13 매산제일교회 건물 1층,자동,37.356575,127.24589,14140284
1056,1,원흥로또앤호밀호두,경기,고양시 덕양구,경기 고양시 덕양구  삼송로 12 102호,수동,37.649616,126.87553,14100458
1056,1,로또명당인주점,충남,아산시,충남 아산시  서해로 519-2,자동,36.877624,126.89693,14410015
1056,1,이마트24아산도고명당점,충남,아산시,충남 아산시  온천대로 104,자동,36.746343,126.86689,14410008
1056,1,왕대박복권,전북,전주시 덕진구,전북 전주시 덕진구  가련산로 17,자동,35.841653,127.11061,14510131
1056,1,천하명당복권방제일점,경남,창원시 마산합포구,경남 창원시 마산합포구  중앙북2길 8 1층,수동,35.198148,128.56763,14800029
1057,1,제이복권방,서울,종로구,서울 종로구  종로 225-1 평창빌딩 1층 103호,자동,37.571252,127.00283,11190121
1057,1,돈벼락맞는곳,부산,동구,부산 동구  조방로49번길 18-1,자동,35.139161,129.05993,12600086
1057,1,돈벼락맞는곳,부산,동구,부산 동구  조방로49번길 18-1,수동,35.139161,129.05993,12600086
1057,1,행복복권,인천,서구,인천 서구  가정로 198 1층,자동,37.502356,126.6722,12840171
1057,1,대박천하마트,인천,부평구,인천 부평구  굴포로 48,자동,37.511576,126.7263,12890025
1057,1,복권왕국,인천,계양구,인천 계양구  계산천동로 3,자동,37.539208,126.72319,12890009
1057,1,알리바이,광주,광산구,광주 광산구  수등로 253 1층 알리바이,자동,35.185381,126.83665,12900150
1057,1,로또방 비손,경기,안성시,경기 안성시  만세로 1374 이마트24편의점,자동,37.040066,127.131827,14141427
1057,1,로또유통,경기,안산시 단원구,경기 안산시 단원구  광덕2로 193-3 광장타운1층108호,자동,37.310028,126.83185,14110426
1057,1,종합복권슈퍼,경기,시흥시,경기 시흥시  마유로 336 정일빌딩104,수동,37.345744,126.73558,14190102
1057,1,북문복권방,경기,수원시 장안구,경기 수원시 장안구  정조로 927-1,자동,37.290297,127.01282,14190023
1057,1,가판점,경기,군포시,경기 군포시  군포로 541-2 인도 앞 가판대,자동,37.354306,126.94643,14100569
1057,1,로또명당금왕점,충북,음성군,충북 음성군  금왕읍 탑골길 55 세븐일레븐 금왕점,수동,36.990975,127.58637,14310094
1057,1,로또 유,충남,서산시,충남 서산시  시장3길 19 옷가게 내,자동,36.782335,126.45702,14440246
1057,1,대박복권방,충남,당진시,충남 당진시  서해안고속도로 275 행담도휴게소 내,수동,36.943421,126.80857,14440127
1057,1,내인생의로또,전북,전주시 완산구,전북 전주시 완산구  평화로 150,자동,35.828277,127.16371,14540153
1057,1,탐나네,제주,제주시,제주 제주시  노연로 138,자동,33.485559,126.495,14940081
1058,1,행운복권방,서울,중랑구,서울 중랑구  봉우재로 41 1층,수동,37.590792,127.077842,11130005
1058,1,짱복권,서울,종로구,서울 종로구  종로 269 삼신빌딩 1층,수동,37.571328,127.00789,11100123
1058,1,편의점사랑,서울,강서구,서울 강서구  곰달래로25길 57 1층,수동,37.533148,126.84828,11190159
1058,1,복권맛집,대구,남구,대구 남구  양지남길 15 우측상가,자동,35.850549,128.57428,12740026
1058,1,노다지복권방,인천,미추홀구,인천 미추홀구  한나루로 400 학익시장 외7필지125호,자동,37.443245,126.66467,12800071
1058,1,대전우표사,대전,동구,대전 동구  중앙로204번길 16-1,자동,36.329992,127.432,13000156
1058,1,천하명당복권방,경기,의왕시,경기 의왕시  경수대로 248 보왕빌딩,수동,37.352701,126.9719,14100117
1058,1,노다지복권방,경기,시흥시,경기 시흥시  복지로 103-1 1층상가,자동,37.448231,126.79207,14100023
1058,1,돈벼락,경기,부천시,경기 부천시  범안로 220 제근린생활시설2동 1층 103호,수동,37.462609,126.81162,14140685
1058,1,다드림복권,경기,김포시,경기 김포시  월하로 930 1층 101호,반자동,37.704898,126.65614,14141144
1058,1,영순로또점,충남,아산시,충남 아산시  아산밸리남로 81 816동 106호,자동,36.920099,127.05492,14440027
1058,1,추섬로또,전남,완도군,전남 완도군  개포로145번길 44-4 제2호,자동,34.322788,126.74253,14640182
1058,1,네잎크로버복권방,제주,서귀포시,제주 서귀포시  고성오조로 9,자동,33.444733,126.91331,14940063
1059,1,상호없음,서울,종로구,서울 종로구  새문안로 103-1,자동,37.570486,126.97617,11100842
1059,1,보물섬복권판매점,서울,송파구,서울 송파구  법원로8길 7 106호,자동,37.484185,127.12136,11120048
1059,1,원스탑,서울,송파구,서울 송파구  백제고분로7길 39,자동,37.510902,127.083215,11190241
1059,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1059,1,대박집,서울,광진구,서울 광진구  능동로53길 41 1층,자동,37.566943,127.082193,11140803
1059,1,청라로또하엘점,인천,서구,인천 서구  청라한내로 96 112호(청라동 하엘에스페이스),자동,37.533843,126.62788,12840375
1059,1,무지개로또방,인천,계양구,인천 계양구  양지로 30 102호,수동,37.561402,126.75538,12840099
1059,1,복권나라(매곡동),광주,북구,광주 북구  서하로  117 101호 (매곡동),자동,35.187566,126.89337,12990007
1059,1,훼미리그랜드,광주,동구,광주 동구  의재로 34-1 CU그랜드점내,수동,35.13252,126.931364,12990040
1059,1,주택복권방,경기,안양시 만안구,경기 안양시 만안구  장내로 102-1,반자동,37.395979,126.92002,14190124
1059,1,씨스페이스 아산모종로또점,충남,아산시,충남 아산시  문화로 329 1층 104호(씨스페이스 편의점),자동,36.783835,127.01769,14420022
1059,1,복돼지복권방,전북,익산시,전북 익산시  선화로1길 4 배산시티프라자 배산시티프라자 1층 107호,수동,35.950254,126.93802,14500091
1059,1,복권나라동성점,전남,순천시,전남 순천시  연향번영길 94 동성아파트 상가113호,자동,34.950243,127.51795,14600028
1060,1,용산로또가게,서울,용산구,서울 용산구  신흥로 145 1층,수동,37.546104,126.981625,11140678
1060,1,천하명당복권방,서울,송파구,서울 송파구  백제고분로41길 7 1층,수동,37.506782,127.10817,11100278
1060,1,헬로마트,서울,도봉구,서울 도봉구  도봉로170길 8,수동,37.680369,127.04595,11101432
1060,1,행운사,서울,노원구,서울 노원구  석계로 8-1 1층,자동,37.615677,127.06469,11130011
1060,1,복권나라,서울,관악구,서울 관악구  은천로 40-1,자동,37.486017,126.93984,11100250
1060,1,경동플러스,부산,해운대구,부산 해운대구  세실로 30 경동G-PLUS아파트상가103,수동,35.168444,129.17939,12690069
